lat,lon,temp_c,humidity,pressure_mb,windspeed_kph,aqi_index,pm2_5,pm10,co,no2
28.5882,77.0494,33.9,58,974.0,4.5,167,35.0,55.6,272,6.6
28.5882,77.0494,34.0,57,973.2,6.3,167,35.3,61.5,266,6.2
28.5882,77.0494,33.6,58,972.3,5.7,167,37.7,70.8,274,6.7
28.5882,77.0494,33.3,60,971.9,5.1,167,60.8,65.0,305,17.3
28.5882,77.0494,31.4,70,973.5,2.8,167,60.1,64.3,371,37.0
28.5882,77.0494,30.6,75,973.7,2.6,167,70.3,73.8,458,63.7
28.5882,77.0494,29.6,80,974.2,3.7,166,85.9,89.4,535,80.9
28.5882,77.0494,29.1,84,974.6,3.0,166,87.5,91.0,608,79.5
28.5882,77.0494,28.9,84,974.5,2.7,165,75.4,79.4,670,68.5
28.5882,77.0494,28.5,85,974.7,3.4,164,62.9,68.2,666,58.4
28.5273,77.2618,26.5,91,975.5,2.4,154,154.1,171.8,1605,129.3
28.5273,77.2618,26.1,92,975.1,2.8,156,158.3,176.0,1587,124.2
28.5273,77.2618,26.0,93,974.9,1.6,158,160.2,177.9,1490,118.5
28.5273,77.2618,25.9,93,974.8,2.3,161,153.2,169.5,1249,114.1
28.5273,77.2618,26.0,93,975.0,2.9,163,141.1,156.9,929,109.2
28.5273,77.2618,25.8,93,975.1,3.1,165,94.3,110.4,721,43.8
28.5273,77.2618,27.4,90,975.7,7.2,166,82.0,98.5,746,38.6
28.5273,77.2618,27.1,88,975.5,4.2,167,70.5,85.4,883,31.2
28.5273,77.2618,28.4,84,975.7,3.4,167,61.0,74.7,956,24.4
28.5273,77.2618,30.0,77,975.8,4.4,167,47.1,57.4,879,18.7
28.5273,77.2618,31.1,72,975.5,4.5,167,38.0,44.7,737,13.6
28.5273,77.2618,32.2,66,974.9,3.0,167,32.2,36.4,612,9.7
28.5273,77.2618,33.2,63,974.3,0.9,167,29.5,32.4,529,7.5
28.5273,77.2618,33.5,61,973.2,2.5,167,29.8,35.7,463,6.6
28.5273,77.2618,34.0,59,972.1,3.3,167,35.0,55.6,421,6.6
28.5273,77.2618,34.2,57,971.2,4.7,167,35.3,61.5,374,6.2
28.5273,77.2618,33.9,55,970.4,5.8,167,37.7,70.8,352,6.7
28.5273,77.2618,33.4,58,970.0,5.6,167,60.8,65.0,448,17.3
28.5273,77.2618,31.3,73,971.6,1.4,167,60.1,64.3,796,37.0
28.5273,77.2618,30.1,81,971.9,2.7,167,70.3,73.8,1263,63.7
28.5273,77.2618,29.4,83,972.3,4.5,166,85.9,89.4,1542,80.9
28.5273,77.2618,28.9,87,972.7,3.4,166,87.5,91.0,1468,79.5
28.5273,77.2618,28.5,89,972.7,2.5,165,75.4,79.4,1206,68.5
28.5273,77.2618,28.3,89,972.8,4.3,164,62.9,68.2,942,58.4
28.7041,77.1025,27.2,92,976.3,2.6,157,135.5,147.1,1174,107.7
28.7041,77.1025,27.0,92,976.1,2.3,158,138.3,150.9,1129,108.0
28.7041,77.1025,27.0,92,975.8,1.4,160,146.2,159.7,1031,107.7
28.7041,77.1025,26.9,92,975.7,2.8,162,152.3,165.8,832,108.7
28.7041,77.1025,26.6,92,975.9,3.4,164,151.3,165.3,579,109.2
28.7041,77.1025,26.5,92,975.9,3.1,166,106.9,120.6,435,64.9
28.7041,77.1025,28.1,88,976.5,6.4,167,98.0,111.3,509,57.3
28.7041,77.1025,28.1,83,976.5,4.8,167,83.6,95.5,691,46.5
28.7041,77.1025,28.6,79,976.8,6.2,168,74.3,85.4,814,36.5
28.7041,77.1025,30.5,71,976.8,3.1,168,57.7,65.7,806,28.3
28.7041,77.1025,31.9,67,976.4,2.1,169,43.0,48.1,738,20.8
28.7041,77.1025,33.0,63,975.6,2.9,169,36.9,40.5,654,14.8
28.7041,77.1025,33.8,59,975.0,2.6,168,34.8,37.8,550,10.4
28.7041,77.1025,34.2,57,974.1,3.0,168,33.9,36.6,429,7.6
28.7041,77.1025,34.7,55,973.0,5.4,168,34.1,44.0,344,6.3
28.7041,77.1025,34.3,57,972.2,6.7,168,34.0,39.7,307,5.8
28.7041,77.1025,34.2,56,971.3,6.3,167,34.5,38.8,306,7.0
28.7041,77.1025,33.7,57,970.9,6.3,167,53.1,56.8,354,15.4
28.7041,77.1025,31.6,67,972.5,4.4,167,52.0,56.9,498,35.0
28.7041,77.1025,30.8,76,972.7,2.0,166,66.1,69.4,691,61.9
28.7041,77.1025,30.5,75,973.1,0.6,165,84.1,87.1,811,80.6
28.7041,77.1025,30.1,81,973.6,0.9,165,99.4,102.4,797,83.7
28.7041,77.1025,29.8,84,973.5,1.3,165,95.5,98.3,709,78.6
28.7041,77.1025,29.5,84,973.6,0.5,164,86.1,89.6,602,72.0
28.5562,77.1,26.9,92,974.8,3.9,154,154.1,171.8,1413,129.3
28.5562,77.1,26.5,93,974.5,3.1,156,158.3,176.0,1321,124.2
28.5562,77.1,26.2,93,974.3,2.4,158,160.2,177.9,1220,118.5
28.5562,77.1,26.1,92,974.2,3.9,161,153.2,169.5,1096,114.1
28.5562,77.1,26.1,91,974.3,4.5,163,141.1,156.9,962,109.2
28.5562,77.1,26.0,91,974.4,3.4,165,94.3,110.4,865,43.8
28.5562,77.1,27.2,90,975.1,9.4,166,82.0,98.5,841,38.6
28.5562,77.1,27.2,88,974.9,3.6,167,70.5,85.4,853,31.2
28.5562,77.1,28.4,81,975.2,7.0,167,61.0,74.7,837,24.4
28.5562,77.1,29.9,74,975.3,4.3,167,47.1,57.4,759,18.7
28.5562,77.1,31.2,70,974.9,3.6,167,38.0,44.7,651,13.6
28.5562,77.1,32.4,66,974.2,2.4,167,32.2,36.4,552,9.7
28.5562,77.1,33.3,60,973.6,2.9,167,29.5,32.4,463,7.5
28.5562,77.1,33.4,60,972.7,3.6,167,29.8,35.7,382,6.6
28.5562,77.1,33.9,58,971.5,4.5,167,35.0,55.6,335,6.6
28.5562,77.1,34.0,57,970.7,6.3,167,35.3,61.5,324,6.2
28.5562,77.1,33.6,58,969.8,5.7,167,37.7,70.8,347,6.7
28.5562,77.1,33.3,60,969.4,5.1,167,60.8,65.0,421,17.3
28.5562,77.1,31.4,70,971.0,2.8,167,60.1,64.3,596,37.0
28.5562,77.1,30.6,75,971.2,2.6,167,70.3,73.8,823,63.7
28.5562,77.1,29.6,80,971.6,3.7,166,85.9,89.4,966,80.9
28.5562,77.1,29.1,84,972.1,3.0,166,87.5,91.0,967,79.5
28.5562,77.1,28.9,84,972.0,2.7,165,75.4,79.4,885,68.5
28.5562,77.1,28.5,85,972.1,3.4,164,62.9,68.2,765,58.4
28.6469,77.316,28.9,86,975.3,3.2,163,79.9,84.8,827,64.9
28.6469,77.316,28.4,89,975.0,2.0,162,76.1,82.9,548,56.4
28.6469,77.316,28.1,89,974.3,3.1,161,76.8,84.8,354,50.5
28.6469,77.316,27.9,89,974.2,4.9,159,77.3,85.4,287,49.7
28.6469,77.316,27.5,89,974.0,4.2,157,78.7,86.8,304,51.4
28.6469,77.316,27.4,89,974.3,3.9,156,57.6,78.0,347,41.3
28.6469,77.316,28.6,84,974.4,4.3,155,59.8,75.9,419,36.9
28.6469,77.316,29.2,81,974.9,0.9,154,48.8,71.5,517,30.8
28.6469,77.316,30.2,76,975.4,6.0,153,42.0,71.5,571,25.1
28.6469,77.316,29.8,73,975.9,9.4,152,40.9,76.4,541,20.7
28.6469,77.316,30.3,74,975.3,3.6,152,45.1,88.5,468,16.7
28.6469,77.316,31.5,71,974.7,1.7,152,45.6,121.5,403,13.4
28.6469,77.316,32.5,68,973.9,2.2,152,48.3,151.8,359,10.4
28.6469,77.316,33.0,66,972.8,5.0,153,49.0,163.4,324,8.1
28.6469,77.316,33.6,62,971.6,7.1,153,51.9,186.7,310,7.5
28.6469,77.316,32.9,63,970.9,9.8,153,54.4,196.5,319,7.7
28.6469,77.316,32.7,65,970.4,8.9,154,56.2,198.4,350,9.6
28.6469,77.316,32.3,69,970.2,8.7,154,85.0,453.6,408,14.8
28.6469,77.316,30.5,75,972.1,5.5,155,94.3,425.6,507,25.8
28.6469,77.316,29.5,84,972.5,4.6,156,99.0,413.5,634,40.7
28.6469,77.316,29.0,86,972.8,6.1,157,93.6,365.1,752,50.7
28.6469,77.316,28.8,88,973.4,5.4,157,87.1,354.8,873,50.2
28.6469,77.316,28.5,89,973.9,4.4,157,81.7,333.4,986,44.7
28.6469,77.316,28.3,90,974.0,4.2,156,82.2,286.8,1019,41.7
28.6304,77.2177,29.0,84,973.9,2.9,163,79.9,84.8,624,64.9
28.6304,77.2177,28.5,84,973.6,3.4,162,76.1,82.9,404,56.4
28.6304,77.2177,28.4,86,973.0,2.2,161,76.8,84.8,255,50.5
28.6304,77.2177,28.0,84,972.8,3.9,159,77.3,85.4,221,49.7
28.6304,77.2177,27.5,86,972.6,3.7,157,78.7,86.8,258,51.4
28.6304,77.2177,27.2,87,972.8,3.5,156,57.6,78.0,304,41.3
28.6304,77.2177,28.5,84,972.9,4.5,155,59.8,75.9,352,36.9
28.6304,77.2177,29.2,81,973.5,2.6,154,48.8,71.5,410,30.8
28.6304,77.2177,30.4,68,974.2,8.6,153,42.0,71.5,443,25.1
28.6304,77.2177,29.5,75,974.6,8.7,152,40.9,76.4,431,20.7
28.6304,77.2177,30.5,73,973.9,4.2,152,45.1,88.5,395,16.7
28.6304,77.2177,31.8,69,973.3,2.9,152,45.6,121.5,357,13.4
28.6304,77.2177,32.8,66,972.5,3.8,152,48.3,151.8,319,10.4
28.6304,77.2177,33.2,65,971.5,6.6,153,49.0,163.4,280,8.1
28.6304,77.2177,33.5,62,970.3,8.2,153,51.9,186.7,263,7.5
28.6304,77.2177,32.7,65,969.7,9.3,153,54.4,196.5,275,7.7
28.6304,77.2177,32.8,67,969.0,9.2,154,56.2,198.4,310,9.6
28.6304,77.2177,32.5,70,968.9,7.6,154,85.0,453.6,365,14.8
28.6304,77.2177,30.5,77,970.7,5.1,155,94.3,425.6,450,25.8
28.6304,77.2177,29.6,84,971.1,3.8,156,99.0,413.5,555,40.7
28.6304,77.2177,29.1,86,971.5,5.1,157,93.6,365.1,657,50.7
28.6304,77.2177,28.9,88,972.1,4.4,157,87.1,354.8,767,50.2
28.6304,77.2177,28.6,89,972.5,4.0,157,81.7,333.4,873,44.7
28.6304,77.2177,28.4,89,972.5,4.8,156,82.2,286.8,911,41.7
28.5882,77.0494,28.1,84,974.4,4.4,162,54.2,62.2,537,52.3
28.5882,77.0494,27.9,85,974.2,3.3,159,50.5,61.2,343,47.1
28.5882,77.0494,27.6,86,973.6,4.2,157,51.2,64.3,206,44.1
28.5882,77.0494,27.2,86,973.3,4.5,155,53.8,68.2,190,45.2
28.5882,77.0494,27.0,87,973.1,4.4,153,56.2,71.2,232,48.6
28.5882,77.0494,26.8,88,973.4,4.2,151,40.6,60.5,266,28.0
28.5882,77.0494,28.1,85,973.5,6.9,147,43.0,58.7,268,28.0
28.5882,77.0494,28.9,81,974.1,5.2,143,42.8,63.6,263,27.8
28.5882,77.0494,29.2,78,974.8,10.8,140,40.4,73.8,256,26.5
28.5882,77.0494,28.4,80,975.1,11.3,138,40.4,88.9,251,23.3
28.5882,77.0494,29.6,77,974.6,3.3,138,45.3,111.8,246,18.9
28.5882,77.0494,31.0,73,974.0,3.9,138,51.6,162.1,238,15.1
28.5882,77.0494,32.0,70,973.3,5.8,140,58.6,205.8,223,11.8
28.5882,77.0494,32.4,69,972.2,7.2,143,58.7,209.5,205,9.1
28.5882,77.0494,32.2,70,971.0,7.6,146,59.3,218.9,200,8.2
28.5882,77.0494,32.3,70,970.3,8.7,149,60.1,226.8,204,9.1
28.5882,77.0494,32.7,69,969.6,8.3,150,61.7,229.1,221,11.9
28.5882,77.0494,32.3,72,969.4,7.3,151,78.5,407.0,272,14.3
28.5882,77.0494,30.0,81,971.4,4.4,151,82.4,365.1,384,23.8
28.5882,77.0494,29.2,86,971.7,4.4,152,85.7,322.2,530,37.2
28.5882,77.0494,28.8,89,972.1,5.0,152,84.1,293.4,651,48.1
28.5882,77.0494,28.5,89,972.7,5.3,152,82.0,273.8,732,54.0
28.5882,77.0494,28.3,89,973.1,5.3,152,85.9,280.3,787,57.4
28.5882,77.0494,28.1,89,973.2,6.3,152,91.0,287.8,798,60.7
28.5273,77.2618,28.0,88,972.7,3.4,162,54.2,62.2,717,52.3
28.5273,77.2618,27.8,91,972.3,1.1,159,50.5,61.2,490,47.1
28.5273,77.2618,27.4,90,971.7,4.8,157,51.2,64.3,329,44.1
28.5273,77.2618,27.4,89,971.5,4.4,155,53.8,68.2,267,45.2
28.5273,77.2618,27.1,89,971.3,4.8,153,56.2,71.2,270,48.6
28.5273,77.2618,27.0,89,971.6,4.6,151,40.6,60.5,311,28.0
28.5273,77.2618,28.2,86,971.7,3.0,147,43.0,58.7,411,28.0
28.5273,77.2618,28.8,85,972.2,2.8,143,42.8,63.6,547,27.8
28.5273,77.2618,29.5,81,972.8,3.3,140,40.4,73.8,624,26.5
28.5273,77.2618,29.7,77,973.2,10.7,138,40.4,88.9,586,23.3
28.5273,77.2618,30.1,75,972.8,4.7,138,45.3,111.8,488,18.9
28.5273,77.2618,31.2,72,972.1,2.8,138,51.6,162.1,403,15.1
28.5273,77.2618,32.0,70,971.2,4.4,140,58.6,205.8,349,11.8
28.5273,77.2618,32.5,68,970.2,6.6,143,58.7,209.5,309,9.1
28.5273,77.2618,32.5,69,969.0,7.6,146,59.3,218.9,300,8.2
28.5273,77.2618,32.7,69,968.3,8.3,149,60.1,226.8,333,9.1
28.5273,77.2618,32.2,71,967.7,8.3,150,61.7,229.1,397,11.9
28.5273,77.2618,32.3,70,967.6,7.2,151,78.5,407.0,486,14.3
28.5273,77.2618,29.5,82,969.5,5.1,151,82.4,365.1,618,23.8
28.5273,77.2618,28.7,88,969.8,4.6,152,85.7,322.2,774,37.2
28.5273,77.2618,28.4,90,970.2,5.7,152,84.1,293.4,888,48.1
28.5273,77.2618,28.1,91,970.8,6.2,152,82.0,273.8,937,54.0
28.5273,77.2618,28.0,92,971.2,6.1,152,85.9,280.3,944,57.4
28.5273,77.2618,27.8,92,971.3,6.2,152,91.0,287.8,909,60.7
28.7041,77.1025,29.1,85,973.4,2.6,163,79.9,84.8,472,64.9
28.7041,77.1025,28.8,84,973.1,3.9,162,76.1,82.9,324,56.4
28.7041,77.1025,28.5,88,972.6,1.5,161,76.8,84.8,224,50.5
28.7041,77.1025,28.1,85,972.2,4.6,159,77.3,85.4,212,49.7
28.7041,77.1025,27.7,86,972.0,4.1,157,78.7,86.8,249,51.4
28.7041,77.1025,27.4,87,972.3,4.4,156,57.6,78.0,287,41.3
28.7041,77.1025,28.3,84,972.5,4.2,155,59.8,75.9,316,36.9
28.7041,77.1025,29.2,79,973.0,3.1,154,48.8,71.5,346,30.8
28.7041,77.1025,29.5,75,973.8,11.6,153,42.0,71.5,362,25.1
28.7041,77.1025,29.1,77,974.1,5.7,152,40.9,76.4,354,20.7
28.7041,77.1025,30.3,73,973.4,2.2,152,45.1,88.5,332,16.7
28.7041,77.1025,32.2,66,972.9,4.7,152,45.6,121.5,306,13.4
28.7041,77.1025,33.0,63,972.2,5.8,152,48.3,151.8,272,10.4
28.7041,77.1025,33.2,63,971.1,7.8,153,49.0,163.4,233,8.1
28.7041,77.1025,33.4,62,970.0,8.6,153,51.9,186.7,215,7.5
28.7041,77.1025,33.2,64,969.2,8.8,153,54.4,196.5,224,7.7
28.7041,77.1025,33.2,66,968.6,9.0,154,56.2,198.4,252,9.6
28.7041,77.1025,33.0,66,968.4,8.6,154,85.0,453.6,302,14.8
28.7041,77.1025,31.1,73,970.2,5.5,155,94.3,425.6,380,25.8
28.7041,77.1025,30.2,81,970.6,3.6,156,99.0,413.5,481,40.7
28.7041,77.1025,29.5,84,971.0,5.8,157,93.6,365.1,586,50.7
28.7041,77.1025,29.0,87,971.6,5.5,157,87.1,354.8,714,50.2
28.7041,77.1025,28.7,88,972.0,4.8,157,81.7,333.4,846,44.7
28.7041,77.1025,28.4,89,972.1,6.0,156,82.2,286.8,915,41.7
28.5562,77.1,28.1,84,971.9,4.4,162,54.2,62.2,586,52.3
28.5562,77.1,27.9,85,971.7,3.3,159,50.5,61.2,368,47.1
28.5562,77.1,27.6,86,971.1,4.2,157,51.2,64.3,217,44.1
28.5562,77.1,27.2,86,970.8,4.5,155,53.8,68.2,190,45.2
28.5562,77.1,27.0,87,970.5,4.4,153,56.2,71.2,231,48.6
28.5562,77.1,26.8,88,970.9,4.2,151,40.6,60.5,276,28.0
28.5562,77.1,28.1,85,970.9,6.9,147,43.0,58.7,313,28.0
28.5562,77.1,28.9,81,971.6,5.2,143,42.8,63.6,355,27.8
28.5562,77.1,29.2,78,972.3,10.8,140,40.4,73.8,379,26.5
28.5562,77.1,28.4,80,972.6,11.3,138,40.4,88.9,371,23.3
28.5562,77.1,29.6,77,972.0,3.3,138,45.3,111.8,345,18.9
28.5562,77.1,31.0,73,971.5,3.9,138,51.6,162.1,319,15.1
28.5562,77.1,32.0,70,970.8,5.8,140,58.6,205.8,291,11.8
28.5562,77.1,32.4,69,969.7,7.2,143,58.7,209.5,262,9.1
28.5562,77.1,32.2,70,968.6,7.6,146,59.3,218.9,254,8.2
28.5562,77.1,32.3,70,967.8,8.7,149,60.1,226.8,273,9.1
28.5562,77.1,32.7,69,967.1,8.3,150,61.7,229.1,314,11.9
28.5562,77.1,32.3,72,966.9,7.3,151,78.5,407.0,378,14.3
28.5562,77.1,30.0,81,968.9,4.4,151,82.4,365.1,478,23.8
28.5562,77.1,29.2,86,969.2,4.4,152,85.7,322.2,602,37.2
28.5562,77.1,28.8,89,969.6,5.0,152,84.1,293.4,716,48.1
28.5562,77.1,28.5,89,970.2,5.3,152,82.0,273.8,832,54.0
28.5562,77.1,28.3,89,970.6,5.3,152,85.9,280.3,939,57.4
28.5562,77.1,28.1,89,970.6,6.3,152,91.0,287.8,969,60.7
28.6469,77.316,28.0,92,973.6,2.7,156,81.7,265.4,912,45.5
28.6469,77.316,27.8,92,973.3,1.9,156,85.2,266.4,724,51.9
28.6469,77.316,27.5,94,973.1,0.4,156,85.2,244.9,567,55.4
28.6469,77.316,27.1,96,972.7,1.5,157,76.4,216.1,461,53.3
28.6469,77.316,26.9,95,973.0,7.7,157,67.5,190.0,384,48.4
28.6469,77.316,26.4,90,973.3,4.8,156,49.1,111.1,383,23.6
28.6469,77.316,28.0,81,973.1,8.7,156,53.2,105.7,535,22.9
28.6469,77.316,28.7,81,973.5,6.1,156,54.4,114.1,763,21.8
28.6469,77.316,29.6,78,973.9,6.6,156,52.0,146.2,878,20.0
28.6469,77.316,31.5,70,974.4,7.6,156,51.7,158.8,761,16.7
28.6469,77.316,33.0,63,974.6,8.2,157,53.9,163.4,530,12.7
28.6469,77.316,34.0,57,974.3,8.0,157,51.3,155.1,354,9.5
28.6469,77.316,34.8,53,973.4,8.0,157,51.7,155.1,300,7.5
28.6469,77.316,35.3,52,972.1,8.0,157,51.7,138.8,301,6.3
28.6469,77.316,35.5,52,971.0,7.6,157,52.9,146.7,319,6.3
28.6469,77.316,35.8,51,970.1,8.9,157,53.0,138.8,333,6.6
28.6469,77.316,35.3,52,969.4,9.4,157,52.7,133.6,365,8.2
28.6469,77.316,34.6,54,969.2,9.0,157,82.7,480.6,441,15.0
28.6469,77.316,32.9,62,970.9,5.2,157,92.9,489.9,619,31.1
28.6469,77.316,31.5,72,971.2,3.8,157,109.7,519.7,842,53.2
28.6469,77.316,31.2,71,971.8,4.2,157,118.3,545.8,968,67.8
28.6469,77.316,30.6,73,972.6,8.2,158,123.4,542.0,912,68.5
28.6469,77.316,29.8,76,973.1,7.0,158,121.5,529.0,759,61.9
28.6469,77.316,29.0,79,973.3,4.6,159,117.6,510.4,621,54.2
28.6304,77.2177,28.1,89,972.2,3.5,156,81.7,265.4,833,45.5
28.6304,77.2177,27.9,90,971.9,2.7,156,85.2,266.4,687,51.9
28.6304,77.2177,27.8,89,971.7,0.6,156,85.2,244.9,556,55.4
28.6304,77.2177,27.5,90,971.3,0.3,157,76.4,216.1,449,53.3
28.6304,77.2177,27.1,85,971.7,4.9,157,67.5,190.0,357,48.4
28.6304,77.2177,26.2,89,971.9,9.9,156,49.1,111.1,333,23.6
28.6304,77.2177,27.9,82,971.7,7.7,156,53.2,105.7,448,22.9
28.6304,77.2177,28.6,81,972.2,5.3,156,54.4,114.1,632,21.8
28.6304,77.2177,29.8,78,972.6,6.3,156,52.0,146.2,724,20.0
28.6304,77.2177,31.5,70,973.1,7.6,156,51.7,158.8,627,16.7
28.6304,77.2177,33.0,64,973.3,8.1,157,53.9,163.4,438,12.7
28.6304,77.2177,34.0,57,973.0,7.8,157,51.3,155.1,295,9.5
28.6304,77.2177,34.7,54,972.1,8.1,157,51.7,155.1,256,7.5
28.6304,77.2177,35.3,52,970.8,8.1,157,51.7,138.8,262,6.3
28.6304,77.2177,35.6,51,969.6,7.6,157,52.9,146.7,277,6.3
28.6304,77.2177,35.6,51,968.9,9.3,157,53.0,138.8,273,6.6
28.6304,77.2177,35.1,53,968.1,9.8,157,52.7,133.6,277,8.2
28.6304,77.2177,34.5,55,967.9,9.2,157,82.7,480.6,333,15.0
28.6304,77.2177,32.8,63,969.6,5.1,157,92.9,489.9,504,31.1
28.6304,77.2177,31.8,71,969.9,2.9,157,109.7,519.7,727,53.2
28.6304,77.2177,31.0,73,970.5,4.4,157,118.3,545.8,853,67.8
28.6304,77.2177,30.4,74,971.4,8.3,158,123.4,542.0,790,68.5
28.6304,77.2177,29.4,77,971.7,5.2,158,121.5,529.0,629,61.9
28.6304,77.2177,28.8,80,972.0,4.0,159,117.6,510.4,497,54.2
28.5882,77.0494,28.0,88,972.8,5.9,153,96.6,303.6,741,65.9
28.5882,77.0494,27.6,87,972.5,4.6,154,100.1,323.2,640,70.8
28.5882,77.0494,27.2,89,972.2,3.4,155,95.2,293.4,544,71.1
28.5882,77.0494,27.1,89,971.9,2.1,156,78.2,231.9,461,63.2
28.5882,77.0494,26.5,88,972.4,9.6,156,66.8,195.1,384,50.8
28.5882,77.0494,24.9,95,972.6,10.1,157,36.8,77.1,341,21.5
28.5882,77.0494,27.6,84,972.3,8.7,156,39.3,79.4,367,21.1
28.5882,77.0494,28.4,83,972.9,5.4,156,44.9,104.5,429,20.5
28.5882,77.0494,29.5,79,973.3,6.8,156,51.6,183.9,451,19.2
28.5882,77.0494,31.1,71,973.8,8.7,157,54.8,217.9,389,16.6
28.5882,77.0494,32.5,65,974.0,9.5,157,68.0,345.5,288,13.2
28.5882,77.0494,33.5,60,973.7,8.8,157,74.0,401.4,212,10.4
28.5882,77.0494,34.2,57,972.6,9.0,158,72.4,348.3,187,8.3
28.5882,77.0494,34.6,55,971.5,8.6,158,75.0,360.4,187,6.7
28.5882,77.0494,34.9,54,970.3,8.3,159,74.5,335.3,198,6.5
28.5882,77.0494,34.9,53,969.5,9.2,159,70.3,285.9,205,7.2
28.5882,77.0494,34.3,55,968.8,9.5,159,68.5,271.0,223,9.3
28.5882,77.0494,33.7,60,968.6,8.4,160,77.8,390.2,281,15.9
28.5882,77.0494,32.2,67,970.2,5.5,159,85.0,388.4,433,34.8
28.5882,77.0494,30.9,75,970.4,4.0,160,98.5,420.0,625,60.4
28.5882,77.0494,30.4,75,971.2,6.5,162,111.1,460.1,726,76.2
28.5882,77.0494,29.6,76,972.0,9.0,165,112.0,428.4,649,73.2
28.5882,77.0494,28.8,79,972.4,4.8,169,101.5,387.4,480,60.5
28.5882,77.0494,28.3,81,972.7,4.9,171,90.8,339.9,350,48.6
28.5273,77.2618,27.8,90,971.0,4.8,153,96.6,303.6,813,65.9
28.5273,77.2618,27.4,92,970.7,3.3,154,100.1,323.2,675,70.8
28.5273,77.2618,27.2,92,970.4,1.7,155,95.2,293.4,554,71.1
28.5273,77.2618,27.0,92,970.0,0.4,156,78.2,231.9,446,63.2
28.5273,77.2618,25.9,91,970.4,9.2,156,66.8,195.1,355,50.8
28.5273,77.2618,25.1,94,970.7,12.2,157,36.8,77.1,347,21.5
28.5273,77.2618,27.5,87,970.4,8.5,156,39.3,79.4,512,21.1
28.5273,77.2618,28.2,84,970.8,8.8,156,44.9,104.5,760,20.5
28.5273,77.2618,28.9,83,971.3,8.0,156,51.6,183.9,891,19.2
28.5273,77.2618,31.0,73,971.7,9.4,157,54.8,217.9,780,16.6
28.5273,77.2618,32.3,68,972.0,8.9,157,68.0,345.5,552,13.2
28.5273,77.2618,33.2,63,971.7,8.9,157,74.0,401.4,376,10.4
28.5273,77.2618,33.8,58,970.7,7.5,158,72.4,348.3,314,8.3
28.5273,77.2618,34.4,55,969.6,7.7,158,75.0,360.4,304,6.7
28.5273,77.2618,34.8,54,968.3,7.5,159,74.5,335.3,331,6.5
28.5273,77.2618,35.0,54,967.6,7.6,159,70.3,285.9,393,7.2
28.5273,77.2618,34.7,54,966.8,7.9,159,68.5,271.0,492,9.3
28.5273,77.2618,33.9,60,966.6,7.9,160,77.8,390.2,617,15.9
28.5273,77.2618,32.3,70,968.2,3.8,159,85.0,388.4,815,34.8
28.5273,77.2618,30.9,76,968.6,4.5,160,98.5,420.0,1040,60.4
28.5273,77.2618,30.2,77,969.1,5.0,162,111.1,460.1,1141,76.2
28.5273,77.2618,29.7,78,969.9,8.5,165,112.0,428.4,1012,73.2
28.5273,77.2618,29.3,78,970.4,9.2,169,101.5,387.4,759,60.5
28.5273,77.2618,28.6,81,970.7,6.5,171,90.8,339.9,551,48.6
28.7041,77.1025,28.2,88,971.8,5.0,156,81.7,265.4,877,45.5
28.7041,77.1025,28.0,88,971.5,3.7,156,85.2,266.4,775,51.9
28.7041,77.1025,28.0,88,971.3,1.4,156,85.2,244.9,668,55.4
28.7041,77.1025,27.9,87,970.9,0.3,157,76.4,216.1,557,53.3
28.7041,77.1025,27.3,90,971.0,0.4,157,67.5,190.0,442,48.4
28.7041,77.1025,26.5,90,971.6,9.9,156,49.1,111.1,381,23.6
28.7041,77.1025,27.6,85,971.4,5.7,156,53.2,105.7,433,22.9
28.7041,77.1025,28.5,83,971.7,4.4,156,54.4,114.1,541,21.8
28.7041,77.1025,30.0,76,972.1,6.6,156,52.0,146.2,588,20.0
28.7041,77.1025,31.8,68,972.7,8.6,156,51.7,158.8,506,16.7
28.7041,77.1025,33.1,62,972.9,9.1,157,53.9,163.4,363,12.7
28.7041,77.1025,34.1,57,972.6,8.7,157,51.3,155.1,256,9.5
28.7041,77.1025,34.8,54,971.6,8.9,157,51.7,155.1,225,7.5
28.7041,77.1025,35.3,52,970.4,8.7,157,51.7,138.8,228,6.3
28.7041,77.1025,35.6,51,969.3,8.8,157,52.9,146.7,239,6.3
28.7041,77.1025,35.5,51,968.6,9.7,157,53.0,138.8,238,6.6
28.7041,77.1025,35.1,51,967.8,9.4,157,52.7,133.6,244,8.2
28.7041,77.1025,34.4,55,967.6,10.4,157,82.7,480.6,283,15.0
28.7041,77.1025,33.0,63,969.1,4.9,157,92.9,489.9,396,31.1
28.7041,77.1025,31.6,71,969.3,4.2,157,109.7,519.7,542,53.2
28.7041,77.1025,31.0,72,970.2,8.8,157,118.3,545.8,624,67.8
28.7041,77.1025,29.9,74,970.9,10.2,158,123.4,542.0,581,68.5
28.7041,77.1025,29.1,77,971.3,6.2,158,121.5,529.0,473,61.9
28.7041,77.1025,28.5,79,971.5,5.3,159,117.6,510.4,385,54.2
28.5562,77.1,28.0,88,970.2,5.9,153,96.6,303.6,865,65.9
28.5562,77.1,27.6,87,970.0,4.6,154,100.1,323.2,683,70.8
28.5562,77.1,27.2,89,969.7,3.4,155,95.2,293.4,526,71.1
28.5562,77.1,27.1,89,969.4,2.1,156,78.2,231.9,414,63.2
